tweet_id,timestamp,text,tweet_url,rating,rating_denominator,dog_name,image_url,first_predicted_breed,confidence,prediction_is_breed,favorites,retweets,dog_stage,sources,dog_gender
819227688460238848,2017-01-11 17:01:16+00:00,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,finn,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,border_terrier,0.4824520000000001,True,22711,6582,,iphone,
819015337530290176,2017-01-11 02:57:27+00:00,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,True,0,36294,doggo,iphone,male
819015331746349057,2017-01-11 02:57:26+00:00,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,prison,0.907083,False,0,18686,doggo,iphone,female
819006400881917954,2017-01-11 02:21:57+00:00,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,prison,0.907083,False,44727,18686,doggo,iphone,female
819004803107983360,2017-01-11 02:15:36+00:00,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,True,85805,36294,doggo,iphone,male
818627210458333184,2017-01-10 01:15:10+00:00,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,wafer,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,labrador_retriever,0.384188,True,22079,7414,,iphone,male
818614493328580609,2017-01-10 00:24:38+00:00,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,bear,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,chihuahua,0.450722,True,9695,2487,,iphone,
818588835076603904,2017-01-09 22:42:41+00:00,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",11,10,chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,norwegian_elkhound,0.372202,True,0,6005,,iphone,female
818536468981415936,2017-01-09 19:14:36+00:00,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,tom,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,swing,0.999403,False,10698,2399,,iphone,male
818259473185828864,2017-01-09 00:53:55+00:00,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,florence,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer,0.367368,True,10843,2204,,iphone,male
818145370475810820,2017-01-08 17:20:31+00:00,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,autumn,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931,True,12110,2513,,iphone,female
817827839487737858,2017-01-07 20:18:46+00:00,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,buddy,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608,True,50829,26583,,iphone,male
817777686764523521,2017-01-07 16:59:28+00:00,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,dido,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever,0.733256,True,10608,2633,doggo,iphone,female
817536400337801217,2017-01-07 01:00:41+00:00,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,eugene,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,True,11615,2898,,iphone,
817423860136083457,2017-01-06 17:33:29+00:00,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,ken,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,ice_bear,0.3362,False,33302,14390,,iphone,
817415592588222464,2017-01-06 17:00:38+00:00,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

 ","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,strudel,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,doberman,0.806163,True,5522,933,,iphone,
817181837579653120,2017-01-06 01:31:47+00:00,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,"https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",13,10,,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan_mastiff,0.506312,True,0,8308,,iphone,
817171292965273600,2017-01-06 00:49:53+00:00,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,tebow,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483,True,8651,1986,,iphone,male
817120970343411712,2017-01-05 21:29:55+00:00,Name a more iconic quartet... I'll wait. 13/10 for all ,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,saluki,0.568809,True,12052,2550,,iphone,
817056546584727552,2017-01-05 17:13:55+00:00,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,chloe,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,True,8471,1613,,iphone,female
816829038950027264,2017-01-05 02:09:53+00:00,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af ,"https://twitter.com/dog_rates/status/790946055508652032/photo/1,https://twitter.com/dog_rates/status/790946055508652032/photo/1",12,10,betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,dishwasher,0.700466,False,0,4629,,iphone,female
816816676327063552,2017-01-05 01:20:46+00:00,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,timber,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164,True,9865,2001,,iphone,male
816697700272001025,2017-01-04 17:27:59+00:00,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,binky,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,chihuahua,0.756992,True,9650,2152,,iphone,female
816450570814898180,2017-01-04 01:05:59+00:00,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,moose,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,web_site,0.35285700000000003,False,29976,7905,,iphone,male
816336735214911488,2017-01-03 17:33:39+00:00,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,dudley,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,labrador_retriever,0.91933,True,8480,1912,,iphone,male
816091915477250048,2017-01-03 01:20:49+00:00,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,comet,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,pomeranian,0.967345,True,8817,2094,,iphone,
816014286006976512,2017-01-02 20:12:21+00:00,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 ,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,larry,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english_setter,0.677408,True,0,5163,,iphone,male
815990720817401858,2017-01-02 18:38:42+00:00,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 ","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,jack,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,chihuahua,0.428756,True,4881,997,,iphone,
815966073409433600,2017-01-02 17:00:46+00:00,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan_mastiff,0.506312,True,22092,8307,,iphone,
815736392542261248,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,akumi,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,border_collie,0.5489069999999999,True,9727,2227,,iphone,male
815639385530101762,2017-01-01 19:22:38+00:00,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,titan,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,german_shepherd,0.8179529999999999,True,8109,1619,,iphone,
815390420867969024,2017-01-01 02:53:20+00:00,Happy New Year from the squad! 13/10 for all ,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,restaurant,0.279846,False,10214,3752,,iphone,
814986499976527872,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,cooper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,True,7550,1253,,iphone,male
814638523311648768,2016-12-30 01:05:33+00:00,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,olivia,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever,0.650814,True,11125,2655,,iphone,female
814530161257443328,2016-12-29 17:54:58+00:00,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,alf,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle,0.626913,True,8524,1835,,iphone,male
814153002265309185,2016-12-28 16:56:16+00:00,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,oshie,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever,0.490068,True,28370,8540,,iphone,
813944609378369540,2016-12-28 03:08:11+00:00,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce ,"https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://twitter.com/dog_rates/status/790277117346975746/photo/1",11,10,bruce,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,labrador_retriever,0.427742,True,0,3139,,iphone,male
813910438903693312,2016-12-28 00:52:25+00:00,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,chubbs,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,siberian_husky,0.6993550000000001,True,9192,1831,doggo,iphone,male
813812741911748608,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,gary,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,french_bulldog,0.709146,True,35998,13758,,iphone,
813800681631023104,2016-12-27 17:36:16+00:00,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,sky,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,True,8216,1726,,iphone,female
813217897535406080,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af ,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,atlas,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,samoyed,0.905972,True,18406,7185,,iphone,male
813202720496779264,2016-12-26 02:00:11+00:00,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker_spaniel,0.701852,True,9124,1794,doggo,iphone,
813187593374461952,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden_retriever,0.888181,True,19614,4283,,iphone,
813172488309972993,2016-12-26 00:00:03+00:00,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,eleanor,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,doormat,0.954844,False,9152,1898,,iphone,female
813157409116065792,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,layla,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,siamese_cat,0.8439110000000001,False,7672,2171,,iphone,female
813142292504645637,2016-12-25 22:00:04+00:00,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle,0.848735,True,8390,2354,,iphone,female
813127251579564032,2016-12-25 21:00:18+00:00,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,norwegian_elkhound,0.432416,True,11680,3065,doggo,iphone,
813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,toby,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,dingo,0.287369,False,10190,2693,,iphone,male
813096984823349248,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,rocky,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,great_dane,0.128056,True,10441,3575,doggo,iphone,male
813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,baron,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,doberman,0.909951,True,9801,2749,,iphone,
813066809284972545,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,tyr,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,True,7837,1922,,iphone,male
813051746834595840,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,bauer,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,0.914804,True,20706,7256,,iphone,male
812781120811126785,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,swagger,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,True,7467,1877,,iphone,
812709060537683968,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,brandi,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,irish_setter,0.326873,True,6548,1422,,iphone,
812503143955202048,2016-12-24 03:40:19+00:00,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
 ","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13,10,,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,loupe,0.546856,False,5991,1200,,iphone,male
812466873996607488,2016-12-24 01:16:12+00:00,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,mary,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,bath_towel,0.0998035,False,7884,1909,,iphone,female
812372279581671427,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,moe,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,True,13510,3618,,iphone,
811985624773361665,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,ted,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,staffordshire_bullterrier,0.6105729999999999,True,7183,1382,,iphone,male
811744202451197953,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 ,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,halo,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,pekinese,0.386082,True,7459,1566,,iphone,female
811627233043480576,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,augie,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,True,12614,3029,,iphone,
811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,craig,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,pembroke,0.804177,True,20706,6294,,iphone,male
810984652412424192,2016-12-19 23:06:23+00:00,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
 ","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24,7,sam,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever,0.8713420000000001,True,5259,1414,,iphone,female
810896069567610880,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,hunter,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,True,8905,1743,,iphone,male
810657578271330305,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,pavlov,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,True,10844,2605,,iphone,
810284430598270976,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,phil,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,True,34814,11080,,iphone,
810254108431155201,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,gus,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,staffordshire_bullterrier,0.292556,True,14534,3328,,iphone,male
809920764300447744,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,norwich_terrier,0.397163,True,15398,3883,,iphone,
809808892968534016,2016-12-16 17:14:20+00:00,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly ,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,labrador_retriever,0.8616510000000001,True,0,4833,,iphone,
809448704142938112,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 ",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,greater_swiss_mountain_dog,0.375415,True,6882,1442,,iphone,
809220051211603969,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,kyro,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,pomeranian,0.8195110000000001,True,19709,5515,,iphone,
809084759137812480,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,wallace,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,True,13089,3485,,iphone,male
808838249661788160,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,ito,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,rottweiler,0.36953,True,10012,2999,,iphone,
